ID do Produto,Nome do Produto,Categoria,Quantidade em Estoque,Data de Entrada,Fornecedor,Localização no Estoque,Data de Venda,Quantidade Vendida
444,Colheitadeira to,Pulverizador,41,2024-01-23,Callahan Hansen and Patterson,Galpao 10,2022-09-08,9
444,Colheitadeira to,Pulverizador,8,2024-05-04,Callahan Hansen and Patterson,Galpao 10,2023-05-08,10
444,Colheitadeira to,Pulverizador,9,2024-02-24,Callahan Hansen and Patterson,Galpao 10,2022-11-02,1
445,Plantadeira lawyer,Pulverizador,48,2024-04-01,Yu Mayo and Baker,Galpao 6,2023-10-19,10
445,Plantadeira lawyer,Pulverizador,39,2024-06-13,Yu Mayo and Baker,Galpao 6,2023-06-23,2
445,Plantadeira lawyer,Pulverizador,15,2024-05-15,Yu Mayo and Baker,Galpao 6,2023-05-18,3
445,Plantadeira lawyer,Pulverizador,7,2024-03-04,Yu Mayo and Baker,Galpao 6,2023-10-01,2
445,Plantadeira lawyer,Pulverizador,5,2024-06-18,Yu Mayo and Baker,Galpao 6,2023-05-03,6
446,Empilhadeira factor,Trator,18,2024-01-02,Walter and Sons,Galpao 8,2023-10-20,9
446,Empilhadeira factor,Trator,4,2024-02-15,Walter and Sons,Galpao 8,2022-11-30,1
446,Empilhadeira factor,Trator,13,2024-02-06,Walter and Sons,Galpao 8,2023-12-01,7
446,Empilhadeira factor,Trator,25,2024-05-03,Walter and Sons,Galpao 8,2023-10-09,4
446,Empilhadeira factor,Trator,12,2024-05-20,Walter and Sons,Galpao 8,2022-11-15,2
447,Colheitadeira fall,Pulverizador,36,2024-03-08,Henry Roberts and Jackson,Galpao 5,2023-10-31,3
447,Colheitadeira fall,Pulverizador,32,2024-06-01,Henry Roberts and Jackson,Galpao 5,2022-05-15,6
447,Colheitadeira fall,Pulverizador,27,2024-05-07,Henry Roberts and Jackson,Galpao 5,2023-11-24,6
447,Colheitadeira fall,Pulverizador,16,2024-03-14,Henry Roberts and Jackson,Galpao 5,2023-06-26,10
447,Colheitadeira fall,Pulverizador,17,2024-06-13,Henry Roberts and Jackson,Galpao 5,2022-06-17,7
448,Empilhadeira soon,Empilhadeira,36,2024-04-23,Cruz Ltd,Galpao 4,2022-08-31,4
448,Empilhadeira soon,Empilhadeira,18,2024-06-18,Cruz Ltd,Galpao 4,2022-07-12,10
448,Empilhadeira soon,Empilhadeira,24,2024-05-06,Cruz Ltd,Galpao 4,2022-04-20,2
448,Empilhadeira soon,Empilhadeira,17,2024-05-27,Cruz Ltd,Galpao 4,2023-10-24,7
448,Empilhadeira soon,Empilhadeira,25,2024-04-20,Cruz Ltd,Galpao 4,2023-09-29,7
449,Empilhadeira position,Colheitadeira,20,2024-04-14,Parker Group,Galpao 2,2022-01-21,2
449,Empilhadeira position,Colheitadeira,50,2024-06-25,Parker Group,Galpao 2,2023-08-09,2
449,Empilhadeira position,Colheitadeira,25,2024-05-01,Parker Group,Galpao 2,2023-12-14,3
449,Empilhadeira position,Colheitadeira,9,2024-02-20,Parker Group,Galpao 2,2022-01-19,4
449,Empilhadeira position,Colheitadeira,2,2024-06-14,Parker Group,Galpao 2,2022-10-24,4
450,Empilhadeira cause,Empilhadeira,5,2024-03-10,YoungRobles,Galpao 1,2023-12-06,2
450,Empilhadeira cause,Empilhadeira,32,2024-07-06,YoungRobles,Galpao 1,2023-06-24,8
450,Empilhadeira cause,Empilhadeira,38,2024-02-09,YoungRobles,Galpao 1,2023-09-18,7
450,Empilhadeira cause,Empilhadeira,24,2024-05-24,YoungRobles,Galpao 1,2023-12-27,6
450,Empilhadeira cause,Empilhadeira,40,2024-01-31,YoungRobles,Galpao 1,2023-03-06,7
451,Trator through,Colheitadeira,26,2024-04-09,ReyesCarpenter,Galpao 4,2022-07-04,4
451,Trator through,Colheitadeira,34,2024-03-15,ReyesCarpenter,Galpao 4,2023-11-02,7
451,Trator through,Colheitadeira,15,2024-06-01,ReyesCarpenter,Galpao 4,2022-07-06,1
451,Trator through,Colheitadeira,19,2024-03-04,ReyesCarpenter,Galpao 4,2023-03-15,2
451,Trator through,Colheitadeira,16,2024-02-06,ReyesCarpenter,Galpao 4,2023-08-30,3
452,Empilhadeira paper,Trator,28,2024-03-21,Pacheco Hoffman and Johnson,Galpao 8,2023-08-31,5
452,Empilhadeira paper,Trator,3,2024-06-14,Pacheco Hoffman and Johnson,Galpao 8,2022-05-08,8
452,Empilhadeira paper,Trator,30,2024-02-14,Pacheco Hoffman and Johnson,Galpao 8,2022-11-03,7
452,Empilhadeira paper,Trator,43,2024-05-04,Pacheco Hoffman and Johnson,Galpao 8,2023-10-07,10
452,Empilhadeira paper,Trator,30,2024-01-11,Pacheco Hoffman and Johnson,Galpao 8,2022-01-14,10
453,Pulverizador impact,Pulverizador,5,2024-04-30,Scott Gibson and Rosales,Galpao 7,2022-11-30,4
453,Pulverizador impact,Pulverizador,2,2024-04-04,Scott Gibson and Rosales,Galpao 7,2023-03-28,8
453,Pulverizador impact,Pulverizador,15,2024-02-10,Scott Gibson and Rosales,Galpao 7,2022-10-26,9
453,Pulverizador impact,Pulverizador,9,2024-01-08,Scott Gibson and Rosales,Galpao 7,2023-02-13,2
453,Pulverizador impact,Pulverizador,22,2024-03-30,Scott Gibson and Rosales,Galpao 7,2023-06-11,7
454,Trator trouble,Colheitadeira,46,2024-03-17,Williams LLC,Galpao 6,2023-06-16,9
454,Trator trouble,Colheitadeira,3,2024-02-20,Williams LLC,Galpao 6,2022-05-13,1
454,Trator trouble,Colheitadeira,14,2024-05-05,Williams LLC,Galpao 6,2023-07-29,8
454,Trator trouble,Colheitadeira,24,2024-05-26,Williams LLC,Galpao 6,2023-06-08,3
454,Trator trouble,Colheitadeira,38,2024-02-20,Williams LLC,Galpao 6,2022-03-06,3
455,Pulverizador final,Plantadeira,5,2024-03-17,Moody Becker and Hudson,Galpao 7,2023-05-21,9
455,Pulverizador final,Plantadeira,9,2024-03-17,Moody Becker and Hudson,Galpao 7,2023-10-17,6
455,Pulverizador final,Plantadeira,41,2024-04-03,Moody Becker and Hudson,Galpao 7,2023-01-30,5
455,Pulverizador final,Plantadeira,12,2024-02-02,Moody Becker and Hudson,Galpao 7,2023-03-19,2
455,Pulverizador final,Plantadeira,10,2024-05-09,Moody Becker and Hudson,Galpao 7,2023-07-29,3
456,Plantadeira management,Colheitadeira,48,2024-01-31,Garrett Lewis and Coleman,Galpao 6,2022-06-07,6
456,Plantadeira management,Colheitadeira,45,2024-02-11,Garrett Lewis and Coleman,Galpao 6,2023-03-11,3
456,Plantadeira management,Colheitadeira,16,2024-03-20,Garrett Lewis and Coleman,Galpao 6,2023-08-13,2
456,Plantadeira management,Colheitadeira,16,2024-04-14,Garrett Lewis and Coleman,Galpao 6,2022-11-16,1
456,Plantadeira management,Colheitadeira,23,2024-03-17,Garrett Lewis and Coleman,Galpao 6,2023-11-18,3
457,Colheitadeira letter,Plantadeira,28,2024-04-25,Morgan Hamilton and Hendricks,Galpao 4,2023-01-24,9
457,Colheitadeira letter,Plantadeira,39,2024-02-19,Morgan Hamilton and Hendricks,Galpao 4,2022-05-18,2
457,Colheitadeira letter,Plantadeira,49,2024-04-05,Morgan Hamilton and Hendricks,Galpao 4,2022-07-19,6
457,Colheitadeira letter,Plantadeira,21,2024-04-15,Morgan Hamilton and Hendricks,Galpao 4,2023-10-28,4
457,Colheitadeira letter,Plantadeira,13,2024-05-26,Morgan Hamilton and Hendricks,Galpao 4,2022-06-17,9
458,Pulverizador night,Colheitadeira,21,2024-03-28,Gomez Mora and Fernandez,Galpao 5,2022-02-12,10
458,Pulverizador night,Colheitadeira,18,2024-02-03,Gomez Mora and Fernandez,Galpao 5,2023-07-17,4
458,Pulverizador night,Colheitadeira,18,2024-06-16,Gomez Mora and Fernandez,Galpao 5,2022-07-01,5
458,Pulverizador night,Colheitadeira,6,2024-05-18,Gomez Mora and Fernandez,Galpao 5,2023-09-14,8
458,Pulverizador night,Colheitadeira,50,2024-06-14,Gomez Mora and Fernandez,Galpao 5,2023-01-04,8
459,Trator effort,Pulverizador,30,2024-05-16,Arnold Glover and Kelly,Galpao 9,2022-02-06,9
459,Trator effort,Pulverizador,27,2024-04-28,Arnold Glover and Kelly,Galpao 9,2022-04-26,8
459,Trator effort,Pulverizador,9,2024-02-23,Arnold Glover and Kelly,Galpao 9,2023-04-19,2
459,Trator effort,Pulverizador,30,2024-02-16,Arnold Glover and Kelly,Galpao 9,2022-08-07,2
459,Trator effort,Pulverizador,7,2024-02-28,Arnold Glover and Kelly,Galpao 9,2022-08-22,2
460,Empilhadeira director,Empilhadeira,3,2024-07-04,Durham LLC,Galpao 5,2022-08-27,3
460,Empilhadeira director,Empilhadeira,35,2024-04-02,Durham LLC,Galpao 5,2022-03-05,5
460,Empilhadeira director,Empilhadeira,10,2024-02-23,Durham LLC,Galpao 5,2023-10-07,9
460,Empilhadeira director,Empilhadeira,49,2024-05-16,Durham LLC,Galpao 5,2022-12-08,9
460,Empilhadeira director,Empilhadeira,40,2024-01-15,Durham LLC,Galpao 5,2023-03-20,7
461,Empilhadeira exactly,Pulverizador,46,2024-03-18,Mason Miller and Hernandez,Galpao 8,2022-11-22,2
461,Empilhadeira exactly,Pulverizador,47,2024-03-06,Mason Miller and Hernandez,Galpao 8,2022-01-05,4
461,Empilhadeira exactly,Pulverizador,27,2024-02-19,Mason Miller and Hernandez,Galpao 8,2022-12-09,4
461,Empilhadeira exactly,Pulverizador,1,2024-02-04,Mason Miller and Hernandez,Galpao 8,2022-08-13,4
461,Empilhadeira exactly,Pulverizador,45,2024-06-15,Mason Miller and Hernandez,Galpao 8,2023-10-03,5
462,Trator family,Plantadeira,35,2024-04-17,Boyer Group,Galpao 2,2022-05-12,1
462,Trator family,Plantadeira,12,2024-03-26,Boyer Group,Galpao 2,2023-10-16,5
462,Trator family,Plantadeira,38,2024-05-14,Boyer Group,Galpao 2,2023-04-08,8
462,Trator family,Plantadeira,47,2024-01-03,Boyer Group,Galpao 2,2023-10-09,10
462,Trator family,Plantadeira,33,2024-03-10,Boyer Group,Galpao 2,2022-09-25,2
463,Trator might,Trator,33,2024-06-26,RobbinsGoodwin,Galpao 3,2022-06-05,1
463,Trator might,Trator,4,2024-03-05,RobbinsGoodwin,Galpao 3,2022-10-03,5
463,Trator might,Trator,9,2024-04-05,RobbinsGoodwin,Galpao 3,2023-07-30,5
463,Trator might,Trator,7,2024-05-03,RobbinsGoodwin,Galpao 3,2022-05-16,3
463,Trator might,Trator,28,2024-06-20,RobbinsGoodwin,Galpao 3,2023-11-26,6
464,Empilhadeira per,Colheitadeira,35,2024-06-02,Moore Inc,Galpao 9,2022-03-01,9
464,Empilhadeira per,Colheitadeira,44,2024-05-31,Moore Inc,Galpao 9,2023-03-23,5
464,Empilhadeira per,Colheitadeira,32,2024-06-20,Moore Inc,Galpao 9,2023-07-12,3
464,Empilhadeira per,Colheitadeira,12,2024-03-21,Moore Inc,Galpao 9,2022-02-21,8
464,Empilhadeira per,Colheitadeira,4,2024-02-13,Moore Inc,Galpao 9,2023-04-11,9
465,Colheitadeira task,Pulverizador,34,2024-03-15,Davila Johnson and Valentine,Galpao 3,2022-09-04,8
465,Colheitadeira task,Pulverizador,43,2024-05-29,Davila Johnson and Valentine,Galpao 3,2023-04-13,4
465,Colheitadeira task,Pulverizador,28,2024-05-10,Davila Johnson and Valentine,Galpao 3,2023-06-14,4
465,Colheitadeira task,Pulverizador,5,2024-05-02,Davila Johnson and Valentine,Galpao 3,2022-07-15,8
465,Colheitadeira task,Pulverizador,6,2024-04-21,Davila Johnson and Valentine,Galpao 3,2023-02-25,8
466,Empilhadeira first,Trator,5,2024-05-20,Rowe LLC,Galpao 9,2022-09-21,7
466,Empilhadeira first,Trator,12,2024-03-23,Rowe LLC,Galpao 9,2023-06-13,6
466,Empilhadeira first,Trator,49,2024-01-22,Rowe LLC,Galpao 9,2023-01-29,10
466,Empilhadeira first,Trator,14,2024-03-19,Rowe LLC,Galpao 9,2023-07-10,5
466,Empilhadeira first,Trator,11,2024-03-08,Rowe LLC,Galpao 9,2022-08-08,4
467,Plantadeira wait,Plantadeira,41,2024-01-09,Monroe Group,Galpao 8,2022-11-09,9
467,Plantadeira wait,Plantadeira,20,2024-07-01,Monroe Group,Galpao 8,2022-03-02,7
467,Plantadeira wait,Plantadeira,32,2024-03-29,Monroe Group,Galpao 8,2023-08-09,7
467,Plantadeira wait,Plantadeira,28,2024-04-25,Monroe Group,Galpao 8,2022-08-20,2
467,Plantadeira wait,Plantadeira,42,2024-04-26,Monroe Group,Galpao 8,2023-07-23,9
468,Plantadeira Democrat,Trator,45,2024-06-29,Wilson Gonzales and Smith,Galpao 5,2023-07-05,8
468,Plantadeira Democrat,Trator,14,2024-06-14,Wilson Gonzales and Smith,Galpao 5,2023-01-20,6
468,Plantadeira Democrat,Trator,34,2024-05-26,Wilson Gonzales and Smith,Galpao 5,2023-08-27,2
468,Plantadeira Democrat,Trator,16,2024-02-11,Wilson Gonzales and Smith,Galpao 5,2022-03-10,6
468,Plantadeira Democrat,Trator,39,2024-01-26,Wilson Gonzales and Smith,Galpao 5,2022-09-05,1
469,Colheitadeira project,Plantadeira,34,2024-06-30,HughesJones,Galpao 10,2022-11-28,5
469,Colheitadeira project,Plantadeira,24,2024-02-27,HughesJones,Galpao 10,2022-02-02,2
469,Colheitadeira project,Plantadeira,30,2024-04-29,HughesJones,Galpao 10,2023-12-03,1
469,Colheitadeira project,Plantadeira,19,2024-04-23,HughesJones,Galpao 10,2022-12-26,4
469,Colheitadeira project,Plantadeira,22,2024-05-09,HughesJones,Galpao 10,2023-02-12,7
470,Empilhadeira more,Colheitadeira,3,2024-03-15,StephensBrewer,Galpao 4,2022-10-14,4
470,Empilhadeira more,Colheitadeira,31,2024-06-12,StephensBrewer,Galpao 4,2023-03-01,9
470,Empilhadeira more,Colheitadeira,25,2024-03-20,StephensBrewer,Galpao 4,2022-10-11,2
470,Empilhadeira more,Colheitadeira,45,2024-06-22,StephensBrewer,Galpao 4,2023-01-22,1
470,Empilhadeira more,Colheitadeira,8,2024-03-27,StephensBrewer,Galpao 4,2022-05-13,8
471,Trator away,Colheitadeira,15,2024-03-03,Harris LLC,Galpao 7,2023-06-22,8
471,Trator away,Colheitadeira,40,2024-04-01,Harris LLC,Galpao 7,2022-05-11,7
471,Trator away,Colheitadeira,23,2024-03-27,Harris LLC,Galpao 7,2022-08-23,4
471,Trator away,Colheitadeira,33,2024-05-11,Harris LLC,Galpao 7,2022-09-21,1
471,Trator away,Colheitadeira,35,2024-07-06,Harris LLC,Galpao 7,2023-10-26,10
472,Empilhadeira group,Trator,27,2024-01-12,King Alvarez and Neal,Galpao 3,2023-07-30,7
472,Empilhadeira group,Trator,17,2024-06-29,King Alvarez and Neal,Galpao 3,2022-12-23,6
472,Empilhadeira group,Trator,25,2024-01-10,King Alvarez and Neal,Galpao 3,2022-12-10,1
472,Empilhadeira group,Trator,23,2024-05-21,King Alvarez and Neal,Galpao 3,2022-10-31,10
472,Empilhadeira group,Trator,8,2024-04-20,King Alvarez and Neal,Galpao 3,2023-06-13,3
473,Empilhadeira likely,Plantadeira,36,2024-03-27,King and Sons,Galpao 1,2022-09-13,1
473,Empilhadeira likely,Plantadeira,48,2024-06-05,King and Sons,Galpao 1,2022-06-19,3
473,Empilhadeira likely,Plantadeira,1,2024-05-01,King and Sons,Galpao 1,2023-03-17,4
473,Empilhadeira likely,Plantadeira,14,2024-04-08,King and Sons,Galpao 1,2022-12-17,3
473,Empilhadeira likely,Plantadeira,35,2024-03-30,King and Sons,Galpao 1,2023-07-25,8
474,Plantadeira box,Empilhadeira,23,2024-05-09,WilliamsPierce,Galpao 7,2023-01-29,6
474,Plantadeira box,Empilhadeira,17,2024-06-11,WilliamsPierce,Galpao 7,2023-05-12,4
474,Plantadeira box,Empilhadeira,42,2024-03-04,WilliamsPierce,Galpao 7,2022-09-30,4
474,Plantadeira box,Empilhadeira,22,2024-04-25,WilliamsPierce,Galpao 7,2023-05-19,10
474,Plantadeira box,Empilhadeira,2,2024-03-27,WilliamsPierce,Galpao 7,2022-12-26,3
475,Colheitadeira modern,Empilhadeira,14,2024-03-12,Gordon Pollard and Shepherd,Galpao 10,2023-07-26,8
475,Colheitadeira modern,Empilhadeira,50,2024-01-29,Gordon Pollard and Shepherd,Galpao 10,2022-09-02,8
475,Colheitadeira modern,Empilhadeira,16,2024-05-23,Gordon Pollard and Shepherd,Galpao 10,2023-09-26,7
475,Colheitadeira modern,Empilhadeira,27,2024-02-23,Gordon Pollard and Shepherd,Galpao 10,2022-10-10,5
475,Colheitadeira modern,Empilhadeira,1,2024-04-25,Gordon Pollard and Shepherd,Galpao 10,2022-09-24,2
476,Pulverizador measure,Pulverizador,46,2024-05-15,HillChan,Galpao 10,2022-08-19,10
476,Pulverizador measure,Pulverizador,30,2024-01-01,HillChan,Galpao 10,2022-09-09,10
476,Pulverizador measure,Pulverizador,29,2024-05-15,HillChan,Galpao 10,2023-04-16,8
476,Pulverizador measure,Pulverizador,23,2024-06-19,HillChan,Galpao 10,2023-03-21,5
476,Pulverizador measure,Pulverizador,27,2024-06-02,HillChan,Galpao 10,2022-03-04,10
477,Colheitadeira training,Plantadeira,30,2024-01-10,Brown Ball and Wood,Galpao 8,2022-10-17,8
477,Colheitadeira training,Plantadeira,43,2024-06-16,Brown Ball and Wood,Galpao 8,2023-03-11,6
477,Colheitadeira training,Plantadeira,34,2024-01-12,Brown Ball and Wood,Galpao 8,2022-06-07,6
477,Colheitadeira training,Plantadeira,44,2024-06-24,Brown Ball and Wood,Galpao 8,2023-08-03,7
477,Colheitadeira training,Plantadeira,25,2024-06-16,Brown Ball and Wood,Galpao 8,2022-10-22,1
478,Empilhadeira whether,Plantadeira,12,2024-07-01,Burns and Sons,Galpao 8,2022-07-12,8
478,Empilhadeira whether,Plantadeira,1,2024-05-25,Burns and Sons,Galpao 8,2023-07-30,9
478,Empilhadeira whether,Plantadeira,14,2024-05-27,Burns and Sons,Galpao 8,2022-07-29,9
478,Empilhadeira whether,Plantadeira,42,2024-05-12,Burns and Sons,Galpao 8,2023-12-03,10
478,Empilhadeira whether,Plantadeira,34,2024-04-14,Burns and Sons,Galpao 8,2022-05-01,9
479,Colheitadeira affect,Empilhadeira,24,2024-06-16,KingPerez,Galpao 7,2023-12-18,3
479,Colheitadeira affect,Empilhadeira,4,2024-06-24,KingPerez,Galpao 7,2022-10-07,8
479,Colheitadeira affect,Empilhadeira,42,2024-02-08,KingPerez,Galpao 7,2023-10-20,7
479,Colheitadeira affect,Empilhadeira,5,2024-06-27,KingPerez,Galpao 7,2022-01-22,5
479,Colheitadeira affect,Empilhadeira,49,2024-03-26,KingPerez,Galpao 7,2023-09-21,7
480,Pulverizador mention,Pulverizador,26,2024-06-27,RussellGarner,Galpao 8,2022-02-28,1
480,Pulverizador mention,Pulverizador,12,2024-06-12,RussellGarner,Galpao 8,2022-02-05,2
480,Pulverizador mention,Pulverizador,42,2024-02-18,RussellGarner,Galpao 8,2022-07-06,9
480,Pulverizador mention,Pulverizador,11,2024-05-28,RussellGarner,Galpao 8,2023-03-08,9
480,Pulverizador mention,Pulverizador,32,2024-06-17,RussellGarner,Galpao 8,2023-09-21,4
481,Pulverizador seek,Plantadeira,30,2024-02-09,Huffman Weber and Sharp,Galpao 1,2022-02-15,10
481,Pulverizador seek,Plantadeira,9,2024-03-01,Huffman Weber and Sharp,Galpao 1,2022-12-17,6
481,Pulverizador seek,Plantadeira,7,2024-01-07,Huffman Weber and Sharp,Galpao 1,2022-04-08,4
481,Pulverizador seek,Plantadeira,33,2024-02-11,Huffman Weber and Sharp,Galpao 1,2023-04-01,10
481,Pulverizador seek,Plantadeira,25,2024-02-04,Huffman Weber and Sharp,Galpao 1,2022-09-14,3
482,Trator star,Colheitadeira,7,2024-01-14,CarterBenjamin,Galpao 9,2023-12-11,3
482,Trator star,Colheitadeira,48,2024-05-11,CarterBenjamin,Galpao 9,2023-01-09,1
482,Trator star,Colheitadeira,46,2024-05-26,CarterBenjamin,Galpao 9,2023-05-22,4
482,Trator star,Colheitadeira,38,2024-04-02,CarterBenjamin,Galpao 9,2023-06-27,7
482,Trator star,Colheitadeira,22,2024-05-25,CarterBenjamin,Galpao 9,2022-11-19,6
483,Plantadeira young,Pulverizador,37,2024-05-27,Fox LLC,Galpao 3,2023-01-11,9
483,Plantadeira young,Pulverizador,40,2024-05-21,Fox LLC,Galpao 3,2023-02-13,3
483,Plantadeira young,Pulverizador,34,2024-06-20,Fox LLC,Galpao 3,2023-03-03,3
483,Plantadeira young,Pulverizador,6,2024-05-24,Fox LLC,Galpao 3,2022-03-17,7
483,Plantadeira young,Pulverizador,3,2024-01-31,Fox LLC,Galpao 3,2023-07-05,4
484,Colheitadeira eye,Plantadeira,47,2024-03-03,RussoSaunders,Galpao 3,2023-06-05,3
484,Colheitadeira eye,Plantadeira,36,2024-01-28,RussoSaunders,Galpao 3,2023-07-17,9
484,Colheitadeira eye,Plantadeira,16,2024-02-26,RussoSaunders,Galpao 3,2022-10-12,10
484,Colheitadeira eye,Plantadeira,22,2024-06-26,RussoSaunders,Galpao 3,2022-04-29,7
484,Colheitadeira eye,Plantadeira,32,2024-01-27,RussoSaunders,Galpao 3,2022-11-14,6
485,Empilhadeira modern,Empilhadeira,48,2024-02-18,Harper PLC,Galpao 3,2023-07-08,9
485,Empilhadeira modern,Empilhadeira,11,2024-06-07,Harper PLC,Galpao 3,2022-09-30,1
485,Empilhadeira modern,Empilhadeira,10,2024-05-07,Harper PLC,Galpao 3,2023-05-19,4
485,Empilhadeira modern,Empilhadeira,34,2024-06-08,Harper PLC,Galpao 3,2023-11-02,3
485,Empilhadeira modern,Empilhadeira,31,2024-02-16,Harper PLC,Galpao 3,2022-12-14,4
486,Pulverizador than,Pulverizador,39,2024-06-02,Miller and Sons,Galpao 8,2023-03-07,2
486,Pulverizador than,Pulverizador,31,2024-02-07,Miller and Sons,Galpao 8,2023-06-03,1
486,Pulverizador than,Pulverizador,31,2024-04-11,Miller and Sons,Galpao 8,2023-04-16,3
486,Pulverizador than,Pulverizador,3,2024-06-24,Miller and Sons,Galpao 8,2023-08-02,9
486,Pulverizador than,Pulverizador,17,2024-03-19,Miller and Sons,Galpao 8,2023-09-19,4
487,Colheitadeira remember,Colheitadeira,23,2024-05-17,CantuWilliams,Galpao 3,2023-12-08,2
487,Colheitadeira remember,Colheitadeira,30,2024-01-26,CantuWilliams,Galpao 3,2023-09-19,4
487,Colheitadeira remember,Colheitadeira,43,2024-04-08,CantuWilliams,Galpao 3,2023-09-02,1
487,Colheitadeira remember,Colheitadeira,10,2024-07-03,CantuWilliams,Galpao 3,2023-11-24,6
487,Colheitadeira remember,Colheitadeira,37,2024-05-07,CantuWilliams,Galpao 3,2022-07-19,2
488,Trator fall,Pulverizador,32,2024-05-14,Butler and Sons,Galpao 6,2023-01-28,7
488,Trator fall,Pulverizador,7,2024-06-29,Butler and Sons,Galpao 6,2022-04-02,5
488,Trator fall,Pulverizador,39,2024-05-13,Butler and Sons,Galpao 6,2023-01-27,6
488,Trator fall,Pulverizador,14,2024-06-17,Butler and Sons,Galpao 6,2023-08-06,10
488,Trator fall,Pulverizador,44,2024-01-24,Butler and Sons,Galpao 6,2022-05-14,6
489,Trator hold,Plantadeira,15,2024-02-04,AustinJohnston,Galpao 1,2023-04-04,7
489,Trator hold,Plantadeira,32,2024-02-10,AustinJohnston,Galpao 1,2022-05-19,1
489,Trator hold,Plantadeira,47,2024-04-28,AustinJohnston,Galpao 1,2023-02-12,6
489,Trator hold,Plantadeira,4,2024-05-03,AustinJohnston,Galpao 1,2022-11-08,3
489,Trator hold,Plantadeira,48,2024-01-06,AustinJohnston,Galpao 1,2023-05-19,8
490,Colheitadeira group,Colheitadeira,34,2024-02-03,Harris Ltd,Galpao 3,2022-10-02,1
490,Colheitadeira group,Colheitadeira,29,2024-01-20,Harris Ltd,Galpao 3,2023-10-21,7
490,Colheitadeira group,Colheitadeira,43,2024-06-19,Harris Ltd,Galpao 3,2022-12-12,7
490,Colheitadeira group,Colheitadeira,44,2024-04-19,Harris Ltd,Galpao 3,2023-11-23,8
490,Colheitadeira group,Colheitadeira,23,2024-02-26,Harris Ltd,Galpao 3,2023-01-11,1
491,Plantadeira realize,Trator,41,2024-04-03,WashingtonElliott,Galpao 4,2023-05-03,1
491,Plantadeira realize,Trator,50,2024-05-13,WashingtonElliott,Galpao 4,2022-06-22,9
491,Plantadeira realize,Trator,20,2024-04-05,WashingtonElliott,Galpao 4,2023-01-11,3
491,Plantadeira realize,Trator,37,2024-06-22,WashingtonElliott,Galpao 4,2022-04-21,7
491,Plantadeira realize,Trator,12,2024-05-27,WashingtonElliott,Galpao 4,2023-12-21,8
492,Pulverizador season,Trator,35,2024-04-18,Rodriguez LLC,Galpao 5,2023-11-01,2
492,Pulverizador season,Trator,11,2024-05-30,Rodriguez LLC,Galpao 5,2022-08-30,5
492,Pulverizador season,Trator,11,2024-04-24,Rodriguez LLC,Galpao 5,2023-03-07,10
492,Pulverizador season,Trator,42,2024-04-29,Rodriguez LLC,Galpao 5,2022-06-21,3
492,Pulverizador season,Trator,26,2024-01-03,Rodriguez LLC,Galpao 5,2023-01-31,3
493,Colheitadeira couple,Colheitadeira,20,2024-05-29,Rivera Garcia and Kirby,Galpao 9,2023-03-16,5
493,Colheitadeira couple,Colheitadeira,43,2024-02-07,Rivera Garcia and Kirby,Galpao 9,2022-07-14,2
493,Colheitadeira couple,Colheitadeira,36,2024-06-25,Rivera Garcia and Kirby,Galpao 9,2023-06-25,8
